     3.000      2.000     -0.111     -0.458      0.284     -0.976      0.168     -0.506     -0.500      1.031      2.535     -0.019     -0.077      0.048     -0.163     -0.085     -0.084      0.173      0.425     -0.084      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      0.000      0.000      0.000      0.000 90674000
     3.000      0.000     -0.649      0.545     -0.931      0.772      1.833      0.160      0.500      0.003     -0.965     -1.189      0.998     -1.707      1.415      0.294      0.917      0.006     -1.770     -0.917      0.000      0.000      0.000      1.000      1.000     -0.500      1.000      0.000      0.000      0.000      0.000 96574011
     3.000      1.000     -0.021     -0.998     -0.221      0.147     -1.915      0.577      0.500          *     -1.965      0.041      1.912      0.423     -0.281     -1.105     -0.958          *      3.764      0.958      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      1.000      0.000      0.000      0.000 94506095
     3.000      2.000      0.473      0.212      1.741     -0.017     -0.142     -1.173      0.500     -0.966     -0.965     -0.067     -0.030     -0.247      0.002      0.167     -0.071      0.137      0.137     -0.071      0.000      1.000      0.000      0.000      1.000      0.500      0.000      0.000      0.000      0.000      0.000 91577989
     3.000      2.000     -0.624     -0.403     -1.896     -0.038     -0.188      0.910      0.500      0.779      0.535      0.118      0.076      0.357      0.007     -0.171     -0.094     -0.147     -0.101      0.094      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      0.000      0.000      0.000      0.000 92604445
     3.000      2.000     -0.357      1.471     -1.163      0.772      1.197     -1.590      0.500      0.274      2.035     -0.428      1.760     -1.391      0.924     -1.902      0.598      0.327      2.434      0.598      0.000      0.000      0.000      1.000          *      0.500      0.000      0.000      0.000      0.000      0.000 91585905
     3.000      2.000      0.484     -0.998      0.297      1.068     -0.364      1.660     -0.500     -0.368      0.035     -0.176      0.363     -0.108     -0.388     -0.604      0.182      0.134     -0.013     -0.182      0.000      0.000      0.000      1.000      1.000      0.500      0.000      0.000      0.000      0.000      0.000 91506395
     3.000      1.000     -1.728     -0.998     -0.435     -0.606      0.148     -0.923     -0.500     -1.167      1.035     -0.256     -0.148     -0.064     -0.090     -0.137     -0.074     -0.173      0.153      0.074      0.000      0.000      0.000      1.000      1.000      0.500      0.000      1.000      0.000      0.000      0.000 90577483
     3.000      1.000      0.021     -0.998      0.034     -0.750     -1.759     -1.340     -0.500     -0.068     -1.965     -0.036      1.756     -0.059      1.318      2.356      0.879      0.120      3.456      0.879      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      1.000      0.000      0.000      0.000 91884900
     3.000      2.000     -0.006          *      1.003     -0.069      0.631     -1.673      0.500     -0.474     -0.965     -0.003          *      0.633     -0.043     -1.056      0.315     -0.299     -0.609     -0.315      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      0.000      0.000      0.000      0.000 91880968
     3.000      1.000      0.915      1.605     -0.944     -0.149      1.159      0.160     -0.500     -0.145      1.035      1.060      1.861     -1.095     -0.173      0.186     -0.580     -0.168      1.199     -0.580      1.000      0.000      0.000      0.000      1.000     -0.500      0.000      1.000      0.000      0.000      0.000 91571871
     3.000      2.000      0.512     -0.146      0.999      1.289      0.863      1.410     -0.500     -0.419     -1.965      0.441     -0.126      0.861      1.112      1.217     -0.431     -0.362     -1.695     -0.431      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      0.000      0.000      0.000      0.000 94593104
     1.000      0.000      0.400      1.674      1.268      1.068     -0.685     -0.256      0.500     -0.319     -1.465     -0.274     -1.146     -0.868     -0.731      0.175     -0.342      0.219      1.003      0.342      1.000      0.000      0.000      0.000      1.000     -0.500      1.000      0.000      0.000      1.000      0.000 92506192
     3.000      0.000     -0.532      0.311     -0.180     -0.640      1.787      0.244      0.500      0.003      0.035     -0.951      0.555     -0.322     -1.143      0.436      0.893      0.006      0.062      0.893      0.000      0.000      0.000      1.000      1.000      0.500      1.000      0.000      0.000      0.000      0.000 95573002
     3.000      2.000     -0.170      1.368      0.280      0.551      0.695     -1.506      0.500      0.162      2.035     -0.118      0.950      0.194      0.383     -1.046      0.347      0.113      1.413     -0.347      0.000      0.000      1.000      0.000      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 94710685
     3.000      2.000      0.534     -0.403      0.298      0.385     -0.355     -0.590     -0.500      0.420      0.035     -0.189      0.143     -0.106     -0.136      0.209      0.177     -0.149     -0.012      0.177      1.000      0.000      0.000      0.000      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 95578320
     0.000      0.000     -0.884      3.405     -1.892      1.068      1.214      1.827     -0.500      0.747      1.535     -1.073      4.135     -2.297      1.297      2.219     -0.607      0.907      1.863     -0.607      0.000      0.000      0.000      1.000      1.000     -0.500      1.000      0.000      1.000      0.000      0.000 98576095
     3.000      2.000     -2.426     -0.715     -0.941      0.809     -1.121      0.327      0.500     -0.068      0.035      2.719      0.802      1.055     -0.907     -0.367     -0.560      0.076     -0.039     -0.560      1.000      0.000      0.000      0.000      1.000      0.500      0.000      0.000      0.000      0.000      0.000 96586994
     3.000      1.000     -0.595     -0.998      1.727      0.588     -0.065      0.744      0.500     -0.186     -1.965      0.039      0.065     -0.112     -0.038     -0.048     -0.032      0.012      0.128      0.032      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      1.000      0.000      0.000      0.000 90506894
     3.000      2.000     -0.146     -0.715      0.292     -1.558     -0.242     -0.756     -0.500          *      0.035      0.035      0.173     -0.071      0.377      0.183      0.121          *     -0.008     -0.121      1.000      0.000      0.000      0.000      1.000      0.500      0.000      0.000      0.000      0.000      0.000 96590952
