     3.000      0.000      0.075     -0.312     -0.878      0.304      0.204      0.353     -0.500      1.672      1.275      0.015     -0.064     -0.179      0.062      0.072     -0.102      0.341      0.261     -0.102      0.000      1.000      0.000      0.000      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 93573835
     1.000      0.000     -0.283      3.196      0.772      1.058      0.845      0.186     -0.500     -0.068      0.275     -0.239      2.701      0.653      0.894      0.157     -0.422     -0.057      0.233      0.422      0.000      1.000      0.000      0.000      0.000      0.500      1.000      0.000      0.000      1.000      0.000 91716292
     3.000      1.000      0.003     -0.591     -0.645     -1.154      0.422      1.019     -0.500     -1.258     -0.725      0.001     -0.249     -0.272     -0.487      0.430     -0.211     -0.531     -0.306     -0.211      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 99540116
     3.000      2.000     -0.614      0.023      0.319     -0.223      0.679      1.519      0.500     -1.817     -0.725     -0.417      0.015      0.217     -0.152      1.032      0.340     -1.235     -0.492     -0.340      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 91886932
     3.000      2.000     -0.330     -0.284     -0.391     -0.585     -1.262      1.103      0.500      0.510     -0.225      0.416      0.358      0.493      0.738     -1.391     -0.631     -0.644      0.283      0.631      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 98575629
     3.000      0.000     -0.089     -0.897     -0.623      0.820      0.625     -2.647     -0.500          *      1.275     -0.056     -0.561     -0.390      0.513     -1.655     -0.313          *      0.798      0.313      0.000      1.000      0.000      0.000      0.000      0.500      1.000      0.000      0.000      0.000      0.000 96718088
     1.000      0.000          *          *          *          *     -1.143      1.603     -0.500     -0.901          *          *          *          *          *     -1.831      0.571      1.029          *      0.571      0.000      1.000      0.000      0.000      0.000     -0.500      1.000      0.000      0.000      1.000      0.000 98575128
     2.000      2.000     -0.867     -0.537     -2.259     -0.798     -3.002     -0.897      0.500      1.307      2.275      2.602      1.613      6.782      2.396      2.693     -1.501     -3.924     -6.830     -1.501      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      1.000 96500833
     3.000      0.000      1.010      0.108     -1.816     -0.330     -0.087      2.353      0.500          *     -0.725     -0.088     -0.009      0.158      0.029     -0.204     -0.043          *      0.063     -0.043      0.000      1.000      0.000      0.000      0.000      0.500      1.000      0.000      0.000      0.000      0.000 97506190
     3.000      1.000      1.010      0.023      0.800     -0.400     -0.982      0.353      0.500      0.262     -0.725     -0.992     -0.022     -0.785      0.393     -0.346     -0.491     -0.258      0.711     -0.491      0.000      1.000      0.000      0.000      0.000      0.500      0.000      1.000      0.000      0.000      0.000 90576570
     1.000      0.000     -1.630      1.359     -0.162     -1.457      1.003      0.436      0.500     -0.208     -0.225     -1.634      1.363     -0.163     -1.461      0.437      0.501     -0.208     -0.225     -0.501      0.000      1.000      0.000      0.000      0.000     -0.500      1.000      0.000      0.000      1.000      0.000 91888903
     3.000      0.000     -0.469      1.779     -0.412     -0.957     -0.674      1.853     -0.500          *          *      0.316     -1.199      0.278      0.645     -1.248      0.337          *          *     -0.337      0.000      1.000      0.000      0.000      0.000      0.500      1.000      0.000      0.000      0.000      0.000 95575087
     3.000      1.000      0.573     -0.897      1.943     -0.585     -1.681     -2.481      0.500          *      0.275     -0.963      1.508     -3.267      0.984      4.170     -0.840          *     -0.463     -0.840      0.000      1.000      0.000      0.000      0.000      0.500      0.000      1.000      0.000      0.000      0.000 96718887
     3.000      0.000      1.010     -0.897     -1.545     -0.388      0.293      1.853      0.500          *     -1.725      0.297     -0.263     -0.454     -0.114      0.544      0.147          *     -0.506      0.147      0.000      1.000      0.000      0.000      0.000      0.500      1.000      0.000      0.000      0.000      0.000 95578780
     3.000      2.000     -0.134      0.468      1.469     -0.029     -0.008      2.769     -0.500     -1.006      0.275      0.001     -0.004     -0.012      0.000     -0.023      0.004      0.008     -0.002      0.004      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 99578888
